tissue,dataset,total_counts,n_genes_detected
CSF,GSE138266,3085.0,950
CSF,GSE138266,2179.0,827
CSF,GSE138266,2925.0,935
CSF,GSE138266,6330.0,1737
CSF,GSE138266,2085.0,726
CSF,GSE138266,2583.0,899
CSF,GSE138266,3108.0,1083
CSF,GSE138266,2549.0,999
CSF,GSE138266,5992.0,1465
CSF,GSE138266,3192.0,1068
CSF,GSE138266,4980.0,1177
CSF,GSE138266,2438.0,851
CSF,GSE138266,2606.0,921
CSF,GSE138266,2646.0,1010
CSF,GSE138266,3227.0,1045
CSF,GSE138266,4721.0,1085
CSF,GSE138266,11534.0,2363
CSF,GSE138266,6470.0,1440
CSF,GSE138266,5039.0,1408
CSF,GSE138266,4133.0,1187
CSF,GSE138266,2619.0,992
CSF,GSE138266,2699.0,1137
CSF,GSE138266,3901.0,922
CSF,GSE138266,2465.0,295
CSF,GSE138266,6018.0,1693
CSF,GSE138266,3888.0,991
CSF,GSE138266,2421.0,708
CSF,GSE138266,3802.0,1153
CSF,GSE138266,4620.0,1426
CSF,GSE138266,3559.0,1288
CSF,GSE138266,3707.0,1105
CSF,GSE138266,3537.0,979
CSF,GSE138266,4184.0,1088
CSF,GSE138266,7091.0,1665
CSF,GSE138266,4658.0,1191
CSF,GSE138266,5207.0,1347
CSF,GSE138266,5060.0,1473
CSF,GSE138266,5066.0,1491
CSF,GSE138266,2952.0,1047
CSF,GSE138266,7179.0,1918
CSF,GSE138266,2850.0,1029
CSF,GSE138266,4219.0,1309
CSF,GSE138266,2661.0,1006
CSF,GSE138266,2099.0,887
CSF,GSE138266,3021.0,1041
CSF,GSE138266,4241.0,1406
CSF,GSE138266,3378.0,1049
CSF,GSE138266,3197.0,1238
CSF,GSE138266,20140.0,2557
CSF,GSE138266,2462.0,833
CSF,GSE138266,5638.0,1604
CSF,GSE138266,13936.0,2813
CSF,GSE138266,6082.0,1618
CSF,GSE138266,2765.0,975
CSF,GSE138266,6980.0,1765
CSF,GSE138266,3434.0,1071
CSF,GSE138266,5824.0,1573
CSF,GSE138266,3355.0,985
CSF,GSE138266,2096.0,825
CSF,GSE138266,2768.0,914
CSF,GSE138266,3610.0,1032
CSF,GSE138266,4092.0,1082
CSF,GSE138266,2843.0,1055
CSF,GSE138266,5602.0,1508
CSF,GSE138266,2659.0,1090
CSF,GSE138266,3070.0,918
CSF,GSE138266,18552.0,1918
CSF,GSE138266,3177.0,1042
CSF,GSE138266,4288.0,1254
CSF,GSE138266,4141.0,1472
CSF,GSE138266,2448.0,843
CSF,GSE138266,3047.0,1033
CSF,GSE138266,3476.0,1133
CSF,GSE138266,4108.0,1032
CSF,GSE138266,12918.0,2920
CSF,GSE138266,4981.0,1068
CSF,GSE138266,4141.0,1000
CSF,GSE138266,4542.0,1232
CSF,GSE138266,3691.0,1227
CSF,GSE138266,3025.0,932
CSF,GSE138266,2391.0,871
CSF,GSE138266,3791.0,1075
CSF,GSE138266,3855.0,1091
CSF,GSE138266,2572.0,944
CSF,GSE138266,3477.0,1205
CSF,GSE138266,8647.0,2278
CSF,GSE138266,3521.0,786
CSF,GSE138266,3600.0,977
CSF,GSE138266,2098.0,884
CSF,GSE138266,3604.0,1040
CSF,GSE138266,3152.0,768
CSF,GSE138266,2270.0,747
CSF,GSE138266,4418.0,1432
CSF,GSE138266,2715.0,1006
CSF,GSE138266,4829.0,1067
CSF,GSE138266,2715.0,1035
CSF,GSE138266,3300.0,1056
CSF,GSE138266,5613.0,1330
CSF,GSE138266,8755.0,2145
CSF,GSE138266,4134.0,1503
CSF,GSE138266,2554.0,887
CSF,GSE138266,3107.0,1184
CSF,GSE138266,3030.0,924
CSF,GSE138266,2820.0,1028
CSF,GSE138266,2973.0,868
CSF,GSE138266,2078.0,901
CSF,GSE138266,2807.0,915
CSF,GSE138266,2516.0,821
CSF,GSE138266,4280.0,1174
CSF,GSE138266,4973.0,1234
CSF,GSE138266,3692.0,1093
CSF,GSE138266,3531.0,980
CSF,GSE138266,2402.0,812
CSF,GSE138266,5083.0,1490
CSF,GSE138266,2665.0,967
CSF,GSE138266,7451.0,1715
CSF,GSE138266,3921.0,934
CSF,GSE138266,2325.0,909
CSF,GSE138266,2768.0,903
CSF,GSE138266,2989.0,865
CSF,GSE138266,6282.0,1929
CSF,GSE138266,3795.0,1182
CSF,GSE138266,3378.0,1059
CSF,GSE138266,5831.0,1495
CSF,GSE138266,2228.0,838
CSF,GSE138266,3164.0,878
CSF,GSE138266,2326.0,918
CSF,GSE138266,2739.0,893
CSF,GSE138266,3145.0,994
CSF,GSE138266,2751.0,1002
CSF,GSE138266,2736.0,873
CSF,GSE138266,3658.0,1043
CSF,GSE138266,2078.0,835
CSF,GSE138266,9156.0,2318
CSF,GSE138266,4999.0,1424
CSF,GSE138266,13822.0,3061
CSF,GSE138266,5318.0,1438
CSF,GSE138266,2978.0,864
CSF,GSE138266,4546.0,1249
CSF,GSE138266,3732.0,1062
CSF,GSE138266,6370.0,1778
CSF,GSE138266,3307.0,935
CSF,GSE138266,2657.0,956
CSF,GSE138266,3178.0,1104
CSF,GSE138266,2236.0,866
CSF,GSE138266,3272.0,1050
CSF,GSE138266,4744.0,1271
CSF,GSE138266,8923.0,2407
CSF,GSE138266,4115.0,1071
CSF,GSE138266,2635.0,1006
CSF,GSE138266,3810.0,1075
CSF,GSE138266,2156.0,729
CSF,GSE138266,3340.0,1075
CSF,GSE138266,2617.0,832
CSF,GSE138266,2159.0,834
CSF,GSE138266,6565.0,1734
CSF,GSE138266,2461.0,854
CSF,GSE138266,3130.0,881
CSF,GSE138266,3083.0,1172
CSF,GSE138266,2999.0,990
CSF,GSE138266,2375.0,832
CSF,GSE138266,3078.0,904
CSF,GSE138266,9778.0,2200
CSF,GSE138266,10463.0,2527
CSF,GSE138266,2647.0,793
CSF,GSE138266,4491.0,1104
CSF,GSE138266,2840.0,976
CSF,GSE138266,3135.0,1128
CSF,GSE138266,3710.0,1032
CSF,GSE138266,3107.0,773
CSF,GSE138266,2243.0,836
CSF,GSE138266,2500.0,865
CSF,GSE138266,2412.0,658
CSF,GSE138266,2270.0,836
CSF,GSE138266,3653.0,1158
CSF,GSE138266,23630.0,1960
CSF,GSE138266,3720.0,920
CSF,GSE138266,2868.0,1039
CSF,GSE138266,8141.0,2226
CSF,GSE138266,4834.0,1285
CSF,GSE138266,2687.0,1067
CSF,GSE138266,16446.0,2092
CSF,GSE138266,4458.0,1544
CSF,GSE138266,2752.0,1048
CSF,GSE138266,3711.0,1111
CSF,GSE138266,10795.0,2516
CSF,GSE138266,2330.0,942
CSF,GSE138266,2766.0,941
CSF,GSE138266,2887.0,1077
CSF,GSE138266,3909.0,1284
CSF,GSE138266,4216.0,1103
CSF,GSE138266,3231.0,1256
CSF,GSE138266,3539.0,978
CSF,GSE138266,6890.0,1624
CSF,GSE138266,2857.0,898
CSF,GSE138266,12497.0,2542
CSF,GSE138266,6421.0,1547
CSF,GSE138266,7277.0,2264
CSF,GSE138266,3313.0,1046
CSF,GSE138266,2517.0,885
CSF,GSE138266,2284.0,846
CSF,GSE138266,3108.0,830
CSF,GSE138266,2452.0,865
CSF,GSE138266,2274.0,954
CSF,GSE138266,2582.0,781
CSF,GSE138266,7583.0,2036
CSF,GSE138266,2229.0,780
CSF,GSE138266,2128.0,904
CSF,GSE138266,8014.0,2326
CSF,GSE138266,20979.0,2623
CSF,GSE138266,3461.0,890
CSF,GSE138266,6706.0,2119
CSF,GSE138266,2385.0,838
CSF,GSE138266,2712.0,993
CSF,GSE138266,3423.0,1039
CSF,GSE138266,6130.0,1652
CSF,GSE138266,8340.0,1843
CSF,GSE138266,3994.0,1021
CSF,GSE138266,3577.0,1054
CSF,GSE138266,2354.0,917
CSF,GSE138266,9049.0,1985
CSF,GSE138266,6710.0,453
CSF,GSE138266,3260.0,965
CSF,GSE138266,8882.0,2485
CSF,GSE138266,5624.0,1344
CSF,GSE138266,3734.0,1107
CSF,GSE138266,2267.0,883
CSF,GSE138266,2872.0,699
CSF,GSE138266,2085.0,735
CSF,GSE138266,3824.0,1051
CSF,GSE138266,2998.0,1075
CSF,GSE138266,2556.0,839
CSF,GSE138266,5563.0,1377
CSF,GSE138266,5328.0,1567
CSF,GSE138266,2548.0,838
CSF,GSE138266,4380.0,1125
CSF,GSE138266,2399.0,779
CSF,GSE138266,3420.0,920
CSF,GSE138266,3284.0,959
CSF,GSE138266,3822.0,984
CSF,GSE138266,2722.0,1024
CSF,GSE138266,5924.0,2016
CSF,GSE138266,4146.0,1445
CSF,GSE138266,2481.0,777
CSF,GSE138266,2767.0,895
CSF,GSE138266,2505.0,815
CSF,GSE138266,3256.0,1064
CSF,GSE138266,2621.0,926
CSF,GSE138266,2999.0,997
CSF,GSE138266,3659.0,1106
CSF,GSE138266,3550.0,906
CSF,GSE138266,3355.0,948
CSF,GSE138266,3694.0,1168
CSF,GSE138266,2711.0,902
CSF,GSE138266,8737.0,2012
CSF,GSE138266,2990.0,1059
CSF,GSE138266,3585.0,1025
CSF,GSE138266,2552.0,842
CSF,GSE138266,4612.0,1154
CSF,GSE138266,4267.0,1012
CSF,GSE138266,3266.0,1005
CSF,GSE138266,3657.0,1045
CSF,GSE138266,3541.0,1087
CSF,GSE138266,2167.0,854
CSF,GSE138266,2536.0,966
CSF,GSE138266,3197.0,1064
CSF,GSE138266,2611.0,1055
CSF,GSE138266,2682.0,990
CSF,GSE138266,3283.0,991
CSF,GSE138266,2537.0,1071
CSF,GSE138266,4021.0,985
CSF,GSE138266,33584.0,4466
CSF,GSE138266,2852.0,1005
CSF,GSE138266,2663.0,959
CSF,GSE138266,2790.0,737
CSF,GSE138266,2320.0,804
CSF,GSE138266,3704.0,1139
CSF,GSE138266,2685.0,786
CSF,GSE138266,3107.0,1193
CSF,GSE138266,6146.0,1436
CSF,GSE138266,3784.0,834
CSF,GSE138266,2386.0,772
CSF,GSE138266,6302.0,1845
CSF,GSE138266,2650.0,1001
CSF,GSE138266,4304.0,1262
CSF,GSE138266,5481.0,1603
CSF,GSE138266,2647.0,864
CSF,GSE138266,3035.0,1031
CSF,GSE138266,4365.0,1128
CSF,GSE138266,2757.0,948
CSF,GSE138266,3625.0,997
CSF,GSE138266,2393.0,734
CSF,GSE138266,2845.0,997
CSF,GSE138266,3439.0,1053
CSF,GSE138266,8205.0,1893
CSF,GSE138266,2525.0,881
CSF,GSE138266,2466.0,818
CSF,GSE138266,3266.0,1016
CSF,GSE138266,3482.0,1239
CSF,GSE138266,2858.0,871
CSF,GSE138266,5614.0,1165
CSF,GSE138266,2585.0,828
CSF,GSE138266,5358.0,1268
CSF,GSE138266,2080.0,905
CSF,GSE138266,2833.0,1030
CSF,GSE138266,2303.0,905
CSF,GSE138266,3248.0,900
CSF,GSE138266,3471.0,921
CSF,GSE138266,7791.0,1826
CSF,GSE138266,2414.0,876
CSF,GSE138266,9941.0,2163
CSF,GSE138266,4020.0,1280
CSF,GSE138266,2169.0,745
CSF,GSE138266,3841.0,1126
CSF,GSE138266,5185.0,1610
CSF,GSE138266,3010.0,1058
CSF,GSE138266,3398.0,909
CSF,GSE138266,2704.0,829
CSF,GSE138266,3070.0,928
CSF,GSE138266,3260.0,1045
CSF,GSE138266,3803.0,1192
CSF,GSE138266,2729.0,869
CSF,GSE138266,4306.0,1117
CSF,GSE138266,6523.0,1664
CSF,GSE138266,2448.0,737
CSF,GSE138266,3983.0,1335
CSF,GSE138266,3458.0,958
CSF,GSE138266,3457.0,1199
CSF,GSE138266,3197.0,910
CSF,GSE138266,3671.0,1016
CSF,GSE138266,3221.0,928
CSF,GSE138266,11790.0,2549
CSF,GSE138266,2430.0,859
CSF,GSE138266,7418.0,2093
CSF,GSE138266,5049.0,1210
CSF,GSE138266,2293.0,890
CSF,GSE138266,3036.0,1004
CSF,GSE138266,3865.0,1251
CSF,GSE138266,6895.0,1644
CSF,GSE138266,3390.0,954
CSF,GSE138266,5696.0,1670
CSF,GSE138266,12531.0,2818
CSF,GSE138266,4337.0,1319
CSF,GSE138266,7748.0,2055
CSF,GSE138266,8826.0,1877
CSF,GSE138266,2988.0,931
CSF,GSE138266,2666.0,990
CSF,GSE138266,6319.0,1503
CSF,GSE138266,2094.0,697
CSF,GSE138266,10686.0,2017
CSF,GSE138266,6210.0,1399
CSF,GSE138266,4157.0,1119
CSF,GSE138266,18984.0,2654
CSF,GSE138266,2482.0,885
CSF,GSE138266,2886.0,856
CSF,GSE138266,2685.0,1027
CSF,GSE138266,7462.0,1817
CSF,GSE138266,2301.0,863
CSF,GSE138266,4935.0,1478
CSF,GSE138266,4005.0,1019
CSF,GSE138266,2167.0,839
CSF,GSE138266,2663.0,938
CSF,GSE138266,4588.0,1410
CSF,GSE138266,3581.0,884
CSF,GSE138266,2557.0,964
CSF,GSE138266,3887.0,1087
CSF,GSE138266,2732.0,1049
CSF,GSE138266,3998.0,1330
CSF,GSE138266,2296.0,864
CSF,GSE138266,3391.0,886
CSF,GSE138266,2398.0,914
CSF,GSE138266,3507.0,948
CSF,GSE138266,4052.0,1125
CSF,GSE138266,2734.0,1025
CSF,GSE138266,5888.0,1637
CSF,GSE138266,3319.0,1073
CSF,GSE138266,3459.0,984
CSF,GSE138266,2640.0,925
CSF,GSE138266,5369.0,1663
CSF,GSE138266,2938.0,916
CSF,GSE138266,2250.0,928
CSF,GSE138266,3075.0,1093
CSF,GSE138266,2962.0,1148
CSF,GSE138266,2455.0,985
CSF,GSE138266,2437.0,385
CSF,GSE138266,7230.0,1686
CSF,GSE138266,3047.0,839
CSF,GSE138266,2760.0,997
CSF,GSE138266,2734.0,897
CSF,GSE138266,3214.0,1031
CSF,GSE138266,2846.0,777
CSF,GSE138266,2884.0,1010
CSF,GSE138266,2785.0,1022
CSF,GSE138266,4997.0,1529
CSF,GSE138266,6097.0,1511
CSF,GSE138266,2363.0,837
CSF,GSE138266,3564.0,1354
CSF,GSE138266,24288.0,3427
CSF,GSE138266,2725.0,931
CSF,GSE138266,2565.0,863
CSF,GSE138266,3844.0,1360
CSF,GSE138266,4892.0,1586
CSF,GSE138266,2530.0,814
CSF,GSE138266,3568.0,1106
CSF,GSE138266,6226.0,1845
CSF,GSE138266,3317.0,934
CSF,GSE138266,8220.0,1807
CSF,GSE138266,3189.0,931
CSF,GSE138266,3105.0,926
CSF,GSE138266,6940.0,1806
CSF,GSE138266,2814.0,977
CSF,GSE138266,2743.0,908
CSF,GSE138266,2851.0,1184
CSF,GSE138266,10407.0,2300
CSF,GSE138266,2829.0,1104
CSF,GSE138266,3384.0,1068
CSF,GSE138266,7574.0,1845
CSF,GSE138266,7491.0,1961
CSF,GSE138266,3990.0,1082
CSF,GSE138266,4986.0,1635
CSF,GSE138266,6279.0,1795
CSF,GSE138266,2860.0,838
CSF,GSE138266,11220.0,2340
CSF,GSE138266,6940.0,2037
CSF,GSE138266,3155.0,912
CSF,GSE138266,2275.0,847
CSF,GSE138266,2395.0,845
CSF,GSE138266,3227.0,836
CSF,GSE138266,2948.0,1031
CSF,GSE138266,3395.0,902
CSF,GSE138266,2093.0,670
CSF,GSE138266,10708.0,2195
CSF,GSE138266,2642.0,846
CSF,GSE138266,2724.0,1107
CSF,GSE138266,16213.0,3364
CSF,GSE138266,4493.0,1506
CSF,GSE138266,2841.0,988
CSF,GSE138266,3180.0,937
CSF,GSE138266,3196.0,1078
CSF,GSE138266,2456.0,785
CSF,GSE138266,2082.0,899
CSF,GSE138266,2938.0,1062
CSF,GSE138266,4025.0,1097
CSF,GSE138266,2682.0,800
CSF,GSE138266,3957.0,1453
CSF,GSE138266,4406.0,1494
CSF,GSE138266,2450.0,817
CSF,GSE138266,3468.0,928
CSF,GSE138266,2619.0,872
CSF,GSE138266,8725.0,2039
CSF,GSE138266,3876.0,1048
CSF,GSE138266,3221.0,844
CSF,GSE138266,3196.0,1165
CSF,GSE138266,3426.0,947
CSF,GSE138266,2209.0,713
CSF,GSE138266,16677.0,3025
CSF,GSE138266,2478.0,817
CSF,GSE138266,2504.0,1104
CSF,GSE138266,2972.0,970
CSF,GSE138266,5513.0,1563
CSF,GSE138266,2104.0,810
CSF,GSE138266,3966.0,1156
CSF,GSE138266,2581.0,813
CSF,GSE138266,7250.0,1822
CSF,GSE138266,7374.0,2061
CSF,GSE138266,2822.0,991
CSF,GSE138266,3549.0,1268
CSF,GSE138266,2544.0,979
CSF,GSE138266,2843.0,944
CSF,GSE138266,4639.0,1287
CSF,GSE138266,3369.0,1122
CSF,GSE138266,3338.0,968
CSF,GSE138266,43357.0,4939
CSF,GSE138266,7965.0,2019
CSF,GSE138266,2781.0,1071
CSF,GSE138266,2148.0,802
CSF,GSE138266,3227.0,792
CSF,GSE138266,4375.0,1322
CSF,GSE138266,3999.0,974
CSF,GSE138266,2288.0,839
CSF,GSE138266,4754.0,1152
CSF,GSE138266,4644.0,1330
CSF,GSE138266,2404.0,778
CSF,GSE138266,8213.0,2020
CSF,GSE138266,11418.0,2643
CSF,GSE138266,4248.0,1073
CSF,GSE138266,2186.0,776
CSF,GSE138266,4537.0,1188
CSF,GSE138266,3194.0,885
CSF,GSE138266,4637.0,1307
CSF,GSE138266,2579.0,768
CSF,GSE138266,2735.0,909
CSF,GSE138266,2460.0,1006
CSF,GSE138266,4181.0,1418
CSF,GSE138266,3501.0,1250
CSF,GSE138266,2705.0,849
CSF,GSE138266,9837.0,2220
CSF,GSE138266,10448.0,2430
CSF,GSE138266,2192.0,868
CSF,GSE138266,2775.0,902
CSF,GSE138266,2123.0,979
CSF,GSE138266,2940.0,994
CSF,GSE138266,2360.0,984
CSF,GSE138266,9512.0,2294
CSF,GSE138266,4812.0,1113
CSF,GSE138266,6991.0,1616
CSF,GSE138266,2367.0,970
CSF,GSE138266,2920.0,962
CSF,GSE138266,3271.0,938
CSF,GSE138266,3415.0,1006
CSF,GSE138266,2779.0,895
CSF,GSE138266,2744.0,925
CSF,GSE138266,4167.0,1334
CSF,GSE138266,6433.0,1709
CSF,GSE138266,4319.0,1059
CSF,GSE138266,2472.0,1024
CSF,GSE138266,2993.0,1058
CSF,GSE138266,5948.0,1518
CSF,GSE138266,7101.0,1729
CSF,GSE138266,2817.0,919
CSF,GSE138266,4274.0,1258
CSF,GSE138266,2714.0,1025
CSF,GSE138266,2274.0,880
CSF,GSE138266,3027.0,979
CSF,GSE138266,7597.0,2148
CSF,GSE138266,2195.0,872
CSF,GSE138266,3606.0,1204
CSF,GSE138266,5333.0,1497
CSF,GSE138266,3016.0,1046
CSF,GSE138266,2744.0,950
CSF,GSE138266,5010.0,1585
CSF,GSE138266,2978.0,901
CSF,GSE138266,3788.0,1207
CSF,GSE138266,5571.0,1753
CSF,GSE138266,2195.0,850
CSF,GSE138266,4383.0,1176
CSF,GSE138266,2822.0,1193
CSF,GSE138266,8235.0,2369
CSF,GSE138266,3660.0,977
CSF,GSE138266,3430.0,1143
CSF,GSE138266,5779.0,1874
CSF,GSE138266,2420.0,1074
CSF,GSE138266,3388.0,950
CSF,GSE138266,2789.0,982
CSF,GSE138266,5979.0,1279
CSF,GSE138266,2810.0,1028
CSF,GSE138266,5835.0,1660
CSF,GSE138266,2584.0,800
CSF,GSE138266,3844.0,1138
CSF,GSE138266,3293.0,973
CSF,GSE138266,4378.0,1191
CSF,GSE138266,3406.0,1069
CSF,GSE138266,3794.0,1044
CSF,GSE138266,2714.0,1028
CSF,GSE138266,3489.0,919
CSF,GSE138266,2400.0,912
CSF,GSE138266,6166.0,1347
CSF,GSE138266,2162.0,810
CSF,GSE138266,3591.0,997
CSF,GSE138266,7500.0,1756
CSF,GSE138266,2624.0,1016
CSF,GSE138266,6702.0,1739
CSF,GSE138266,3136.0,1139
CSF,GSE138266,4188.0,1391
CSF,GSE138266,4044.0,1390
CSF,GSE138266,3032.0,1028
CSF,GSE138266,4680.0,1190
CSF,GSE138266,3069.0,996
CSF,GSE138266,3824.0,964
CSF,GSE138266,3992.0,1219
CSF,GSE138266,4428.0,1149
CSF,GSE138266,5483.0,1815
CSF,GSE138266,3003.0,925
CSF,GSE138266,6555.0,1955
CSF,GSE138266,4996.0,1462
CSF,GSE138266,6447.0,1688
CSF,GSE138266,3285.0,946
CSF,GSE138266,4801.0,1560
CSF,GSE138266,2818.0,952
CSF,GSE138266,2936.0,942
CSF,GSE138266,3667.0,1031
CSF,GSE138266,3372.0,1195
CSF,GSE138266,3734.0,1076
CSF,GSE138266,3929.0,1111
CSF,GSE138266,5803.0,1259
CSF,GSE138266,3009.0,896
CSF,GSE138266,3394.0,1229
CSF,GSE138266,6220.0,1540
CSF,GSE138266,6728.0,1761
CSF,GSE138266,2508.0,839
CSF,GSE138266,2695.0,889
CSF,GSE138266,2328.0,835
CSF,GSE138266,3003.0,946
CSF,GSE138266,7136.0,1809
CSF,GSE138266,2906.0,961
CSF,GSE138266,6338.0,1680
CSF,GSE138266,3860.0,1040
CSF,GSE138266,3374.0,988
CSF,GSE138266,2327.0,759
CSF,GSE138266,2811.0,1156
CSF,GSE138266,3158.0,1030
CSF,GSE138266,3853.0,1037
CSF,GSE138266,6681.0,1764
CSF,GSE138266,2951.0,1076
CSF,GSE138266,2787.0,937
CSF,GSE138266,2311.0,875
CSF,GSE138266,2262.0,820
CSF,GSE138266,2420.0,937
CSF,GSE138266,3503.0,1332
CSF,GSE138266,3012.0,956
CSF,GSE138266,5830.0,1666
CSF,GSE138266,2944.0,1007
CSF,GSE138266,2308.0,930
CSF,GSE138266,5334.0,1550
CSF,GSE138266,3276.0,1100
CSF,GSE138266,14147.0,3067
CSF,GSE138266,5234.0,1545
CSF,GSE138266,2401.0,930
CSF,GSE138266,3172.0,892
CSF,GSE138266,3261.0,813
CSF,GSE138266,3078.0,1119
CSF,GSE138266,6170.0,1720
CSF,GSE138266,2960.0,996
CSF,GSE138266,4041.0,930
CSF,GSE138266,3588.0,919
CSF,GSE138266,5159.0,1573
CSF,GSE138266,24441.0,3591
CSF,GSE138266,3044.0,971
CSF,GSE138266,2717.0,1096
CSF,GSE138266,2426.0,831
CSF,GSE138266,2738.0,934
CSF,GSE138266,3816.0,1075
CSF,GSE138266,5241.0,1682
CSF,GSE138266,3878.0,1053
CSF,GSE138266,4004.0,1303
CSF,GSE138266,2627.0,1056
CSF,GSE138266,2542.0,608
CSF,GSE138266,10043.0,2213
CSF,GSE138266,5287.0,1565
CSF,GSE138266,3074.0,1195
CSF,GSE138266,3209.0,884
CSF,GSE138266,3497.0,987
CSF,GSE138266,2151.0,855
CSF,GSE138266,2848.0,949
CSF,GSE138266,3743.0,1019
CSF,GSE138266,3566.0,946
CSF,GSE138266,3465.0,1063
CSF,GSE138266,2558.0,896
CSF,GSE138266,2598.0,949
CSF,GSE138266,2307.0,730
CSF,GSE138266,2412.0,832
CSF,GSE138266,2671.0,916
CSF,GSE138266,2723.0,897
CSF,GSE138266,3074.0,1190
CSF,GSE138266,3041.0,1090
CSF,GSE138266,2501.0,997
CSF,GSE138266,4018.0,1110
CSF,GSE138266,2524.0,847
CSF,GSE138266,2472.0,871
CSF,GSE138266,4803.0,1229
CSF,GSE138266,4607.0,1111
CSF,GSE138266,2569.0,711
CSF,GSE138266,3498.0,866
CSF,GSE138266,2927.0,877
CSF,GSE138266,9137.0,1839
CSF,GSE138266,2549.0,1025
CSF,GSE138266,4420.0,1192
CSF,GSE138266,5217.0,1211
CSF,GSE138266,2578.0,1061
CSF,GSE138266,4327.0,1395
CSF,GSE138266,2732.0,905
CSF,GSE138266,2734.0,844
CSF,GSE138266,3881.0,1036
CSF,GSE138266,6213.0,1697
CSF,GSE138266,3007.0,916
CSF,GSE138266,3911.0,1095
CSF,GSE138266,6408.0,1718
CSF,GSE138266,3089.0,1175
CSF,GSE138266,7097.0,2015
CSF,GSE138266,5705.0,1698
CSF,GSE138266,4552.0,1217
CSF,GSE138266,9864.0,2315
CSF,GSE138266,4693.0,1445
CSF,GSE138266,2711.0,982
CSF,GSE138266,3562.0,1337
CSF,GSE138266,2515.0,934
CSF,GSE138266,3331.0,986
CSF,GSE138266,2690.0,1071
CSF,GSE138266,4076.0,1068
CSF,GSE138266,2670.0,994
CSF,GSE138266,4096.0,1172
CSF,GSE138266,2839.0,906
CSF,GSE138266,5168.0,1457
CSF,GSE138266,2328.0,855
CSF,GSE138266,2100.0,750
CSF,GSE138266,3529.0,995
CSF,GSE138266,2938.0,860
CSF,GSE138266,3298.0,1065
CSF,GSE138266,3803.0,1096
CSF,GSE138266,2583.0,868
CSF,GSE138266,4567.0,1193
CSF,GSE138266,2576.0,815
CSF,GSE138266,5160.0,1543
CSF,GSE138266,4798.0,1175
CSF,GSE138266,3060.0,913
CSF,GSE138266,3312.0,1079
CSF,GSE138266,4473.0,1164
CSF,GSE138266,2121.0,886
CSF,GSE138266,7380.0,1953
CSF,GSE138266,4663.0,1199
CSF,GSE138266,3503.0,1101
CSF,GSE138266,3516.0,1077
CSF,GSE138266,4128.0,1240
CSF,GSE138266,3566.0,969
CSF,GSE138266,2711.0,1014
CSF,GSE138266,2534.0,885
CSF,GSE138266,2959.0,918
CSF,GSE138266,5898.0,1830
CSF,GSE138266,4242.0,992
CSF,GSE138266,3242.0,1174
CSF,GSE138266,4454.0,1228
CSF,GSE138266,4591.0,1355
CSF,GSE138266,2607.0,1119
CSF,GSE138266,3410.0,1070
CSF,GSE138266,2264.0,985
CSF,GSE138266,2619.0,832
CSF,GSE138266,2934.0,985
CSF,GSE138266,2343.0,878
CSF,GSE138266,3401.0,1015
CSF,GSE138266,7133.0,1761
CSF,GSE138266,19786.0,3558
CSF,GSE138266,2962.0,1037
CSF,GSE138266,3026.0,953
CSF,GSE138266,3997.0,986
CSF,GSE138266,4423.0,1141
CSF,GSE138266,5195.0,1456
CSF,GSE138266,2167.0,792
CSF,GSE138266,6491.0,1787
CSF,GSE138266,2271.0,801
CSF,GSE138266,3135.0,884
CSF,GSE138266,2245.0,849
CSF,GSE138266,2713.0,954
CSF,GSE138266,2639.0,912
CSF,GSE138266,2208.0,686
CSF,GSE138266,2730.0,1001
CSF,GSE138266,12597.0,2589
CSF,GSE138266,2678.0,1021
CSF,GSE138266,2461.0,886
CSF,GSE138266,8300.0,2081
CSF,GSE138266,2790.0,815
CSF,GSE138266,5289.0,1359
CSF,GSE138266,5028.0,1562
CSF,GSE138266,4995.0,1723
CSF,GSE138266,2268.0,712
CSF,GSE138266,5361.0,1194
CSF,GSE138266,2605.0,1129
CSF,GSE138266,4804.0,1342
CSF,GSE138266,3010.0,1150
CSF,GSE138266,5189.0,1590
CSF,GSE138266,2776.0,708
CSF,GSE138266,3298.0,1122
CSF,GSE138266,2632.0,870
CSF,GSE138266,2492.0,936
CSF,GSE138266,26659.0,1614
CSF,GSE138266,4147.0,1119
CSF,GSE138266,5049.0,1209
CSF,GSE138266,3041.0,1042
CSF,GSE138266,2280.0,873
CSF,GSE138266,5385.0,1557
CSF,GSE138266,2623.0,957
CSF,GSE138266,5047.0,1481
CSF,GSE138266,7544.0,2047
CSF,GSE138266,3491.0,1163
CSF,GSE138266,3564.0,1051
CSF,GSE138266,3811.0,1132
CSF,GSE138266,4728.0,1398
CSF,GSE138266,5120.0,1383
CSF,GSE138266,2607.0,1017
CSF,GSE138266,5667.0,1461
CSF,GSE138266,3129.0,1306
CSF,GSE138266,7148.0,1829
CSF,GSE138266,2312.0,914
CSF,GSE138266,3066.0,950
CSF,GSE138266,8396.0,2165
CSF,GSE138266,3014.0,1188
CSF,GSE138266,37375.0,3088
CSF,GSE138266,3773.0,1003
CSF,GSE138266,4351.0,1265
CSF,GSE138266,3763.0,1053
CSF,GSE138266,4220.0,1319
CSF,GSE138266,2584.0,872
CSF,GSE138266,3536.0,1113
CSF,GSE138266,3960.0,1044
CSF,GSE138266,11407.0,2517
CSF,GSE138266,3887.0,992
